ES-HyperNEAT,207,33120,4.018077,3.952109,5.0625
ES-HyperNEAT,208,33280,4.038967,3.903524,5.08125
ES-HyperNEAT,209,33440,4.059363,3.938229,5
ES-HyperNEAT,210,33600,3.996903,3.919657,5.01875
ES-HyperNEAT,211,33760,4.136492,3.93778,5.00625
ES-HyperNEAT,212,33920,4.122325,3.989577,5.0125
ES-HyperNEAT,213,34080,3.990381,3.895768,5.00625
ES-HyperNEAT,214,34240,4.00318,3.950838,5.00625
ES-HyperNEAT,215,34400,4.03064,3.90357,5.01875
ES-HyperNEAT,216,34560,4.016701,3.915305,5.01875
ES-HyperNEAT,217,34720,4.035318,3.964628,5.025
ES-HyperNEAT,218,34880,4.052306,3.984521,5
ES-HyperNEAT,219,35040,4.011389,3.912004,5.00625
ES-HyperNEAT,220,35200,4.000612,3.90542,5
ES-HyperNEAT,221,35360,3.997842,3.888007,5.0125
ES-HyperNEAT,222,35520,4.024423,3.926028,5.05625
ES-HyperNEAT,223,35680,4.072502,3.965506,5.1875
ES-HyperNEAT,224,35840,4.07291,3.992884,5.2
ES-HyperNEAT,225,36000,3.985786,3.934908,5.46875
ES-HyperNEAT,226,36160,4.10199,3.975556,5.71875
ES-HyperNEAT,227,36320,4.026601,3.961417,5.6125
ES-HyperNEAT,228,36480,4.020546,3.92583,5.375
ES-HyperNEAT,229,36640,3.966855,3.883758,5.4125
ES-HyperNEAT,230,36800,3.991384,3.918824,5.21875
ES-HyperNEAT,231,36960,3.99997,3.921687,5.10625
ES-HyperNEAT,232,37120,4.018096,3.917306,5.25
ES-HyperNEAT,233,37280,3.958296,3.850681,5.25625
ES-HyperNEAT,234,37440,3.98441,3.946788,5.3
ES-HyperNEAT,235,37600,4.013671,3.918462,5.14375
ES-HyperNEAT,236,37760,3.997774,3.95223,5.15
ES-HyperNEAT,237,37920,3.968543,3.934767,5.0625
ES-HyperNEAT,238,38080,3.986882,3.938524,5.0625
ES-HyperNEAT,239,38240,4.003512,3.924775,5.06875
ES-HyperNEAT,240,38400,3.996378,3.922248,5.1125
ES-HyperNEAT,241,38560,3.982378,3.929318,5.05
ES-HyperNEAT,242,38720,3.993376,3.917055,5.10625
ES-HyperNEAT,243,38880,4.038985,3.95301,5.10625
ES-HyperNEAT,244,39040,3.9477,3.875153,5.10625
ES-HyperNEAT,245,39200,3.983797,3.87359,5.00625
ES-HyperNEAT,246,39360,4.01256,3.941544,5.06875
ES-HyperNEAT,247,39520,4.008144,3.945397,5.01875
ES-HyperNEAT,248,39680,4.003873,3.957115,5.00625
ES-HyperNEAT,249,39840,3.975995,3.841881,5.0125
ES-HyperNEAT,250,40000,3.998952,3.92442,5.00625
ES-HyperNEAT,251,40160,3.997087,3.962046,5.01875
ES-HyperNEAT,252,40320,3.978337,3.897167,5.00625
ES-HyperNEAT,253,40480,3.993745,3.964345,5.0125
ES-HyperNEAT,254,40640,4.012361,3.904175,5.05625
ES-HyperNEAT,255,40800,3.986876,3.90692,5.00625
ES-HyperNEAT,256,40960,3.963702,3.849414,5.01875
ES-HyperNEAT,257,41120,3.964784,3.934473,5.0125
ES-HyperNEAT,258,41280,4.026796,3.935279,5.05625
ES-HyperNEAT,259,41440,3.982648,3.927724,5.00625
ES-HyperNEAT,260,41600,4.00978,3.919628,5.06875
ES-HyperNEAT,261,41760,4.028901,3.972922,5.05
ES-HyperNEAT,262,41920,3.968215,3.873814,5.00625
ES-HyperNEAT,263,42080,3.956666,3.86766,5.00625
ES-HyperNEAT,264,42240,3.961167,3.868663,4.95625
ES-HyperNEAT,265,42400,4.028416,3.918529,4.95625
ES-HyperNEAT,266,42560,3.973645,3.887313,5
ES-HyperNEAT,267,42720,4.000818,3.926769,5.0125
ES-HyperNEAT,268,42880,3.973114,3.890343,5.05625
ES-HyperNEAT,269,43040,3.974542,3.887107,5.0125
ES-HyperNEAT,270,43200,3.965654,3.902013,5.025
ES-HyperNEAT,271,43360,4.035907,3.95258,5.05625
ES-HyperNEAT,272,43520,4.032872,3.991913,5.00625
ES-HyperNEAT,273,43680,3.999269,3.917488,5.06875
ES-HyperNEAT,274,43840,4.004599,3.964024,5.1
ES-HyperNEAT,275,44000,4.011991,3.962255,5.26875
ES-HyperNEAT,276,44160,3.999545,3.947335,5.31875
ES-HyperNEAT,277,44320,3.989898,3.897613,5.20625
ES-HyperNEAT,278,44480,4.003857,3.916702,5.725
ES-HyperNEAT,279,44640,4.131207,4.026609,5.41875
ES-HyperNEAT,280,44800,4.009959,3.922432,5.4625
ES-HyperNEAT,281,44960,4.003391,3.931766,5.16875
ES-HyperNEAT,282,45120,4.009555,3.952571,5.0125
ES-HyperNEAT,283,45280,3.974268,3.884122,5.01875
ES-HyperNEAT,284,45440,3.986504,3.929696,5.0125
ES-HyperNEAT,285,45600,3.970167,3.850566,5.0125
ES-HyperNEAT,286,45760,4.002295,3.94854,5.0125
ES-HyperNEAT,287,45920,3.982093,3.91383,5.10625
ES-HyperNEAT,288,46080,3.979639,3.917446,5.05
ES-HyperNEAT,289,46240,3.980939,3.902021,5.0625
ES-HyperNEAT,290,46400,4.009448,3.951557,5.00625
ES-HyperNEAT,291,46560,3.985754,3.914609,5.00625
ES-HyperNEAT,292,46720,3.966883,3.878364,5.0125
ES-HyperNEAT,293,46880,4.010502,3.916698,5.03125
ES-HyperNEAT,294,47040,3.972261,3.891273,5.05
ES-HyperNEAT,295,47200,3.987112,3.938626,5.025
ES-HyperNEAT,296,47360,3.96919,3.884604,5.05625
ES-HyperNEAT,297,47520,4.015749,3.872173,5.00625
ES-HyperNEAT,298,47680,4.0147,3.913281,5.03125
ES-HyperNEAT,299,47840,3.984795,3.885223,5.05625
ES-HyperNEAT,300,48000,3.967437,3.90028,5.0625
ES-HyperNEAT,301,48160,3.977628,3.913336,5.0125
ES-HyperNEAT,302,48320,4.002953,3.928436,5.05625
ES-HyperNEAT,303,48480,3.988906,3.926387,5.20625
ES-HyperNEAT,304,48640,3.975957,3.858116,5.30625
ES-HyperNEAT,305,48800,3.993038,3.902456,5.225
ES-HyperNEAT,306,48960,4.00857,3.935477,5.16875
ES-HyperNEAT,307,49120,3.978553,3.910539,5.05625
ES-HyperNEAT,308,49280,3.994012,3.929617,5.0125
ES-HyperNEAT,309,49440,4.029212,3.942967,5.025
ES-HyperNEAT,310,49600,3.970191,3.882612,5.06875
ES-HyperNEAT,311,49760,3.986414,3.899316,4.99375
ES-HyperNEAT,312,49920,4.029303,3.940459,5.01875
ES-HyperNEAT,313,50080,4.025191,3.943336,5
ES-HyperNEAT,314,50240,3.998512,3.933558,5.01875
ES-HyperNEAT,315,50400,3.981215,3.881095,5.1125
ES-HyperNEAT,316,50560,4.017528,3.922111,5.10625
ES-HyperNEAT,317,50720,3.987445,3.942067,5.10625
ES-HyperNEAT,318,50880,3.970598,3.892721,5.075
ES-HyperNEAT,319,51040,3.979952,3.900268,5.0125
ES-HyperNEAT,320,51200,4.041178,3.975902,5.01875
ES-HyperNEAT,321,51360,3.974559,3.89702,5.00625
ES-HyperNEAT,322,51520,4.058634,3.918491,5.00625
ES-HyperNEAT,323,51680,3.988891,3.894406,4.99375
ES-HyperNEAT,324,51840,4.033062,3.930834,5.01875
ES-HyperNEAT,325,52000,3.975898,3.895513,4.99375
ES-HyperNEAT,326,52160,3.998525,3.915307,5
ES-HyperNEAT,327,52320,4.026471,3.925941,5.0125
ES-HyperNEAT,328,52480,3.989695,3.933712,5.025
ES-HyperNEAT,329,52640,3.999328,3.898319,5.0125
ES-HyperNEAT,330,52800,4.033958,3.952876,5
ES-HyperNEAT,331,52960,3.95943,3.859674,5.00625
ES-HyperNEAT,332,53120,3.960057,3.872834,5.0125
ES-HyperNEAT,333,53280,4.007532,3.935549,5.00625
ES-HyperNEAT,334,53440,4.010269,3.94648,5.00625
ES-HyperNEAT,335,53600,3.988192,3.924672,5.00625
ES-HyperNEAT,336,53760,3.949556,3.863918,5.00625
ES-HyperNEAT,337,53920,3.993134,3.916481,5.00625
ES-HyperNEAT,338,54080,3.987863,3.910652,5.0125
ES-HyperNEAT,339,54240,4.011567,3.943668,5.0125
ES-HyperNEAT,340,54400,4.064347,4.018979,5.0125
ES-HyperNEAT,341,54560,3.986743,3.920229,5.08125
ES-HyperNEAT,342,54720,3.972125,3.879735,5.0125
ES-HyperNEAT,343,54880,3.999876,3.918286,5.00625
ES-HyperNEAT,344,55040,4.025821,3.94031,5.00625
ES-HyperNEAT,345,55200,3.993147,3.906033,4.94375
ES-HyperNEAT,346,55360,3.967643,3.894004,5
ES-HyperNEAT,347,55520,4.013196,3.970819,5
ES-HyperNEAT,348,55680,4.006744,3.947242,5.025
ES-HyperNEAT,349,55840,3.981342,3.938469,5.075
ES-HyperNEAT,350,56000,4.024973,3.959335,5.05625
ES-HyperNEAT,351,56160,4.012995,3.97203,5.1125
ES-HyperNEAT,352,56320,3.999955,3.937886,5.10625
ES-HyperNEAT,353,56480,3.989654,3.930692,5.31875
ES-HyperNEAT,354,56640,3.984777,3.867447,5.15625
ES-HyperNEAT,355,56800,4.061461,3.92448,5.4375
ES-HyperNEAT,356,56960,3.965275,3.89319,5.075
ES-HyperNEAT,357,57120,3.995459,3.903882,5.0125
ES-HyperNEAT,358,57280,3.97461,3.898912,5.00625
ES-HyperNEAT,359,57440,4.016708,3.893044,5.0125
ES-HyperNEAT,360,57600,3.988858,3.883123,5.025
ES-HyperNEAT,361,57760,3.978035,3.865806,5.00625
ES-HyperNEAT,362,57920,3.991531,3.927233,5.00625
ES-HyperNEAT,363,58080,4.048703,3.966796,5.0125
ES-HyperNEAT,364,58240,4.064399,3.969787,5.00625
ES-HyperNEAT,365,58400,3.997191,3.933239,5.01875
ES-HyperNEAT,366,58560,3.995285,3.911014,5.0125
ES-HyperNEAT,367,58720,3.993416,3.893698,5.0125
ES-HyperNEAT,368,58880,4.028312,3.946045,5.00625
ES-HyperNEAT,369,59040,4.025817,3.971497,5.03125
ES-HyperNEAT,370,59200,3.956265,3.884809,5.075
ES-HyperNEAT,371,59360,4.028254,3.940703,5.2125
ES-HyperNEAT,372,59520,3.989171,3.893955,5.05
ES-HyperNEAT,373,59680,3.971374,3.889187,5.13125
ES-HyperNEAT,374,59840,3.987771,3.92646,5.61875
ES-HyperNEAT,375,60000,3.970432,3.89189,5.925
ES-HyperNEAT,376,60160,4.001747,3.930038,6.0125
ES-HyperNEAT,377,60320,3.9791,3.894248,6.01875
ES-HyperNEAT,378,60480,3.950637,3.869929,6.05625
ES-HyperNEAT,379,60640,3.997323,3.927359,6.00625
ES-HyperNEAT,380,60800,4.004286,3.960629,6.0125
ES-HyperNEAT,381,60960,3.999733,3.918293,6.05625
ES-HyperNEAT,382,61120,4.006175,3.91975,6.00625
ES-HyperNEAT,383,61280,4.003771,3.921383,6.025
ES-HyperNEAT,384,61440,4.023731,3.983266,6.06875
ES-HyperNEAT,385,61600,3.974625,3.912987,6.06875
ES-HyperNEAT,386,61760,4.115784,4.0234,6.11875
ES-HyperNEAT,387,61920,4.003897,3.907547,6.025
ES-HyperNEAT,388,62080,4.001633,3.959814,6.0625
ES-HyperNEAT,389,62240,4.015201,3.949057,6.0125
ES-HyperNEAT,390,62400,4.193844,3.978077,6.025
ES-HyperNEAT,391,62560,4.120996,4.023539,6.0125
ES-HyperNEAT,392,62720,3.99645,3.913129,6.0125
ES-HyperNEAT,393,62880,3.991254,3.915647,6.00625
ES-HyperNEAT,394,63040,4.037317,3.986941,6.06875
ES-HyperNEAT,395,63200,3.994213,3.938407,6.18125
ES-HyperNEAT,396,63360,4.004122,3.926909,6.1625
ES-HyperNEAT,397,63520,4.018935,3.936982,6.05625
ES-HyperNEAT,398,63680,3.986131,3.911472,6.05
ES-HyperNEAT,399,63840,4.040174,3.980497,6.025
ES-HyperNEAT,400,64000,4.139341,4.027423,6.05
ES-HyperNEAT,401,64160,3.984831,3.886397,6.075
ES-HyperNEAT,402,64320,3.99783,3.94383,6.1125
ES-HyperNEAT,403,64480,4.016762,3.941576,6.13125
ES-HyperNEAT,404,64640,4.001578,3.950955,6.05625
ES-HyperNEAT,405,64800,3.989301,3.933984,6.0125
ES-HyperNEAT,406,64960,4.010111,3.956454,6.0125
ES-HyperNEAT,407,65120,3.981522,3.947777,6.00625
ES-HyperNEAT,408,65280,3.986802,3.932692,6.0125
ES-HyperNEAT,409,65440,3.977645,3.910153,6.05625
ES-HyperNEAT,410,65600,3.989718,3.881185,6.025
ES-HyperNEAT,411,65760,4.039739,3.994288,6.0625
ES-HyperNEAT,412,65920,3.993681,3.92051,6.025
ES-HyperNEAT,413,66080,3.991891,3.900898,6.00625
ES-HyperNEAT,414,66240,4.037918,4.002849,6.0125
ES-HyperNEAT,415,66400,3.991277,3.935629,6
ES-HyperNEAT,416,66560,4.045923,3.997692,6
ES-HyperNEAT,417,66720,4.013259,3.941704,5.9625
ES-HyperNEAT,418,66880,3.981943,3.91974,5.9625
ES-HyperNEAT,419,67040,3.998892,3.926277,5.7125
ES-HyperNEAT,420,67200,3.984638,3.881917,5.79375
ES-HyperNEAT,421,67360,3.966006,3.899743,5.35
ES-HyperNEAT,422,67520,3.987872,3.927382,5.9125
ES-HyperNEAT,423,67680,4.013409,3.929605,6.00625
ES-HyperNEAT,424,67840,4.068704,3.99119,6
ES-HyperNEAT,425,68000,3.987306,3.918705,6.0125
ES-HyperNEAT,426,68160,3.979041,3.896149,6.025
ES-HyperNEAT,427,68320,4.014064,3.963841,6
ES-HyperNEAT,428,68480,3.995674,3.941565,6.01875
ES-HyperNEAT,429,68640,3.977795,3.942693,6.01875
ES-HyperNEAT,430,68800,4.012216,3.934261,6.00625
ES-HyperNEAT,431,68960,3.989691,3.897605,6
ES-HyperNEAT,432,69120,3.963957,3.87075,6.00625
ES-HyperNEAT,433,69280,3.976224,3.893301,6.075
ES-HyperNEAT,434,69440,3.997586,3.947269,6.01875
ES-HyperNEAT,435,69600,3.987446,3.911366,6.01875
ES-HyperNEAT,436,69760,3.976409,3.918662,6.05625
ES-HyperNEAT,437,69920,3.975715,3.89734,6.10625
ES-HyperNEAT,438,70080,3.990819,3.940923,6.21875
ES-HyperNEAT,439,70240,3.995003,3.909364,6.05625
ES-HyperNEAT,440,70400,3.997419,3.938803,6.0125
